plant_code,state,fuels
60266,NJ,['SUN']
60267,NJ,['SUN']
60268,TX,['NG']
60269,TX,['WND']
60270,TX,['WND']
60271,TX,['WND']
60272,TX,['WND']
60273,TX,['WND']
60274,MA,['SUN']
60275,CA,['SUN']
60276,MA,['NG']
60277,CA,['SUN']
60278,MA,['SUN']
60279,CA,['SUN']
60280,CA,['SUN']
60281,CA,['SUN']
60283,CO,['SUN']
60284,NC,['SUN']
60285,AZ,['SUN']
60286,NC,['SUN']
60287,NC,['SUN']
60288,NC,['SUN']
60289,NM,"['SUN', 'NG']"
60290,NC,['SUN']
60291,NC,['SUN']
60292,NC,['SUN']
60293,SC,['SUN']
60294,NC,['SUN']
60295,NC,['SUN']
60297,OH,['MWH']
60298,NC,['SUN']
60299,OH,['MWH']
60300,TX,['SUN']
60301,NM,['SUN']
60302,MD,['NG']
60303,MS,['SUN']
60304,CO,['SUN']
60306,MS,['SUN']
60307,AZ,['SUN']
60308,AZ,['SUN']
60309,CA,['SUN']
60310,CA,['SUN']
60311,CA,['SUN']
60312,NC,['SUN']
60313,NC,['SUN']
60314,NE,['WND']
60315,CA,['SUN']
60316,VA,['SUN']
60317,NM,['WND']
60318,VA,['SUN']
60319,VA,['SUN']
60320,CO,['SUN']
60321,CA,['WND']
60324,CA,['SUN']
60325,CA,['SUN']
60326,IA,['WND']
60327,NJ,['SUN']
60328,HI,"['DFO', 'OBL']"
60329,PA,['WND']
60330,OR,['SUN']
60331,OR,['SUN']
60332,OR,['SUN']
60333,OR,['SUN']
60334,OR,['SUN']
60335,OR,['SUN']
60336,CA,['SUN']
60337,TN,['SUN']
60338,TX,['WND']
60339,TX,['WND']
60340,GA,"['WDS', 'OBS', 'NG']"
60341,NM,['SUN']
60342,IA,['WND']
60344,VT,['SUN']
60345,FL,"['DFO', 'NG']"
60346,MI,['SUN']
60347,MI,['SUN']
60348,MI,['SUN']
60349,UT,['LFG']
60350,NV,['SUN']
60351,CO,['SUN']
60352,NV,['SUN']
60353,MD,['SUN']
60354,ND,['WND']
60355,ND,['WND']
60356,OH,"['DFO', 'NG']"
60357,PA,['NG']
60358,NC,['SUN']
60359,NC,['SUN']
60360,NC,['SUN']
60361,NC,['SUN']
60362,TX,['WND']
60363,NC,['SUN']
60364,NC,"['SUN', 'LFG']"
60365,NY,['SUN']
60366,TX,['WND']
60367,NC,['SUN']
60368,PA,['NG']
60369,NC,['SUN']
60370,NC,['SUN']
60371,FL,['SUN']
60372,TX,['SUN']
60373,KY,"['BIT', 'NG']"
60374,AZ,['OBG']
60375,NJ,['SUN']
60376,OH,['NG']
60378,NJ,['SUN']
60380,NC,['SUN']
60381,AZ,['SUN']
60383,NC,['SUN']
60384,NC,['SUN']
60385,CA,['NG']
60386,CA,['SUN']
60387,IL,['NG']
60388,PA,['LFG']
60389,CA,['SUN']
60390,WV,['MWH']
60391,MA,['SUN']
60392,CT,['NG']
60393,NC,['SUN']
60394,NC,['SUN']
60395,NC,['SUN']
60396,NC,['SUN']
60397,NC,['SUN']
60398,NC,['SUN']
60399,NC,['SUN']
60400,NC,['SUN']
60401,NC,['SUN']
60402,NC,['SUN']
60403,NC,['SUN']
60404,ME,['WND']
60405,NM,['SUN']
60406,NM,['SUN']
60408,NC,['SUN']
60409,NC,['SUN']
60410,IN,['SUN']
60411,VT,['SUN']
60412,CA,['SUN']
60413,AZ,['SUN']
60414,TX,['WND']
60415,NC,['SUN']
60416,NC,['SUN']
60417,NC,['SUN']
60418,WA,['WAT']
60419,NV,['GEO']
60420,NY,['WND']
60421,UT,['WH']
60422,NC,['SUN']
60423,MA,['SUN']
60424,MA,['SUN']
60425,NY,['SUN']
60426,CA,['SUN']
60427,TX,['SUN']
60428,CA,['SUN']
60429,NC,['SUN']
60430,NC,['SUN']
60431,NY,['SUN']
60432,UT,['SUN']
60434,NC,['SUN']
60435,IN,['SUN']
60436,TX,['SUN']
60437,NJ,['SUN']
60438,NC,['SUN']
60439,NC,['SUN']
60440,NC,['SUN']
60441,OR,['MWH']
60442,MA,['SUN']
60443,MA,['SUN']
60444,WA,['MWH']
60445,ID,['SUN']
60446,CA,['SUN']
60447,MD,['SUN']
60448,GA,['SUN']
60449,UT,['SUN']
60450,CA,['SUN']
60451,RI,['SUN']
60452,NY,['SUN']
60453,NY,['SUN']
60454,NY,['SUN']
60455,NY,['SUN']
60456,NY,['SUN']
60457,ME,['WDS']
60458,MA,['SUN']
60459,TX,['NG']
60460,TX,['NG']
60461,MD,['SUN']
60462,NY,['SUN']
60463,NY,['SUN']
60464,PA,['NG']
60465,MD,['SUN']
60466,CA,['WAT']
60467,AZ,['SUN']
60468,TX,['NG']
60469,GA,['SUN']
60470,OH,['WND']
60471,IL,['WND']
60472,TX,['SUN']
60473,MA,['SUN']
60474,CA,['SUN']
60475,CA,['SUN']
60476,MA,['SUN']
60477,NY,['SUN']
60478,NY,['SUN']
60480,NC,['SUN']
60481,CA,['SUN']
60483,MT,['WAT']
60484,NC,['SUN']
60485,CA,['SUN']
60486,MT,['WND']
60487,NC,['SUN']
60489,NJ,['SUN']
60490,CA,['SUN']
60491,CA,"['MWH', 'SUN']"
60492,MA,['SUN']
60493,MA,['SUN']
60494,MA,['SUN']
60495,RI,['SUN']
60496,MD,['SUN']
60497,CO,['SUN']
60498,MA,['SUN']
60499,NJ,['SUN']
60500,NJ,['SUN']
60501,NJ,['SUN']
60502,TX,['WND']
60503,SD,['WND']
60504,MN,['WND']
60505,SD,['WND']
60506,TX,['MWH']
60507,NY,['SUN']
60509,CA,['SUN']
60510,NC,['SUN']
60511,CO,['SUN']
60514,GA,['SUN']
60516,CA,['SUN']
60517,WA,['WAT']
60518,VT,"['MWH', 'SUN']"
60519,MN,['SUN']
60520,MN,['SUN']
60521,MN,['SUN']
60522,MN,['SUN']
60523,MN,['SUN']
60524,MN,['SUN']
60525,MN,['SUN']
60526,MN,['SUN']
60527,MN,['SUN']
60528,MN,['SUN']
60529,MN,['SUN']
60530,MN,['SUN']
60531,MN,['SUN']
60532,MN,['SUN']
60533,MN,['SUN']
60534,MN,['SUN']
60535,SC,['SUN']
60536,AR,['NG']
60537,VT,['SUN']
60538,NC,['SUN']
60539,NC,['SUN']
60540,NC,['SUN']
60541,IA,['WND']
60542,VT,['SUN']
60544,GA,['SUN']
60545,OK,['WND']
60546,HI,"['MWH', 'SUN']"
60547,VT,['SUN']
60548,OR,['SUN']
60549,NC,['SUN']
60550,GA,['WDS']
60551,PA,['WND']
60552,MS,['SUN']
60553,NC,['SUN']
60554,GA,['SUN']
60555,TN,['SUN']
60556,TN,['SUN']
60558,CA,['SUN']
60559,MI,"['DFO', 'NG']"
60560,TN,['SUN']
60561,GA,['MWH']
60562,VT,"['MWH', 'SUN']"
60563,AK,['MWH']
60564,MN,['NG']
60565,CA,['MWH']
60566,CA,['MWH']
60567,CA,['MWH']
60568,CA,['MWH']
60569,CA,['MWH']
60570,CA,['MWH']
60571,CA,['LFG']
60572,AZ,['SUN']
60573,WI,['SUN']
60574,OK,['WND']
60575,NC,['SUN']
60576,NC,['SUN']
60577,NC,['SUN']
60578,NC,['SUN']
60579,NC,['SUN']
60580,NC,['SUN']
60581,TX,['SUN']
60582,FL,['SUN']
60583,AL,['SUN']
60584,VA,['SUN']
60585,GA,['SUN']
60586,GA,['SUN']
60587,IL,['WND']
60588,AK,['WAT']
60589,PA,"['OG', 'NG']"
60590,CA,['SUN']
60591,CA,['SUN']
60592,OK,['WND']
60593,CT,['NG']
60594,CA,['WND']
60595,MT,['WND']
60596,NY,['WND']
60597,NC,['SUN']
60598,NC,['SUN']
60599,NC,['SUN']
60600,NC,['SUN']
60601,NC,['SUN']
60602,NC,['SUN']
60603,AZ,['SUN']
60604,MD,['SUN']
60605,CT,['SUN']
60606,CT,['SUN']
60607,CT,"['MWH', 'SUN']"
60608,CT,['SUN']
60609,CT,"['MWH', 'SUN']"
60610,LA,['WH']
60611,NC,['SUN']
60612,MA,['SUN']
60613,MA,['SUN']
60614,MA,['SUN']
60615,MA,['SUN']
60616,OR,['SUN']
60617,IN,['MWH']
60618,OH,['MWH']
60619,CO,['WND']
60620,KS,['WND']
60621,MA,['SUN']
60622,OH,['SUN']
60623,NC,['SUN']
60624,NC,['SUN']
60625,MA,['SUN']
60626,NC,['SUN']
60627,NC,['SUN']
60628,NC,['SUN']
60629,NC,['SUN']
60630,NC,['SUN']
60631,MN,['SUN']
60632,MN,['SUN']
60633,NC,['SUN']
60634,NC,['SUN']
60635,NC,['SUN']
60636,NC,['SUN']
60637,NC,['SUN']
60638,NC,['SUN']
60639,KS,['WND']
60640,ME,['SUN']
60641,CA,['MWH']
60642,TX,['WH']
60644,MA,['SUN']
60645,TX,['WND']
60647,MN,['NG']
60649,TX,['MWH']
60650,CA,"['MWH', 'NG']"
60651,NC,['SUN']
60652,MN,['SUN']
60653,MA,['SUN']
60654,NV,"['MWH', 'SUN']"
60655,MO,['WND']
60656,IL,['MWH']
60657,TX,['WND']
60658,SC,['SUN']
60659,SC,['SUN']
60660,OH,['MWH']
60661,CA,['MWH']
60662,MD,['SUN']
60663,MD,['SUN']
60664,MD,['SUN']
60665,MD,['SUN']
60666,MD,['SUN']
60667,MD,['SUN']
60668,MD,['SUN']
60669,MD,['SUN']
60670,CA,"['OTH', 'NG']"
60672,MO,['WND']
60673,MO,['SUN']
60674,WI,['WND']
60675,WA,['MWH']
60677,NY,['SUN']
60678,CA,['SUN']
60679,AL,['SUN']
60680,AL,['SUN']
60681,MD,['SUN']
60682,TX,['SUN']
60683,CT,['NG']
60684,AZ,['SUN']
60685,AZ,['SUN']
60686,SD,['SUN']
60687,KS,['WND']
60688,KS,['WND']
60689,KS,['WND']
60690,TX,['MWH']
60691,NC,['SUN']
60692,NC,['SUN']
60694,MN,['SUN']
60695,MN,['SUN']
60696,NM,['LFG']
60697,TX,['NG']
60698,CA,['NG']
60699,CA,['MWH']
60700,CT,['WND']
60701,FL,['LFG']
60702,GA,['SUN']
60703,KY,['LFG']
60704,MO,['SUN']
60705,MO,['SUN']
60706,MO,['SUN']
60707,MO,['SUN']
60708,MD,['SUN']
60709,NJ,['SUN']
60710,MA,['SUN']
60711,MN,['SUN']
60712,MN,['SUN']
60713,MN,['SUN']
60714,MN,['SUN']
60715,MN,['SUN']
60716,MN,['SUN']
60717,MN,['SUN']
60718,MT,['WND']
60720,CO,['SUN']
60721,IN,['OBG']
60722,CO,['SUN']
60723,CO,['SUN']
60724,CO,['SUN']
60725,CO,['SUN']
60726,CO,['SUN']
60727,NJ,['SUN']
60728,NJ,['SUN']
60729,NJ,['SUN']
60730,MA,['SUN']
60731,MA,['SUN']
60732,NJ,['SUN']
60733,NJ,['SUN']
60734,NJ,['SUN']
60735,MD,['SUN']
60736,MA,['SUN']
60737,MD,['SUN']
60738,MA,['SUN']
60739,NJ,['SUN']
60740,NJ,['SUN']
60741,GA,['SUN']
60742,IL,['NG']
60743,TX,['WND']
60744,CA,['SUN']
60745,CA,['SUN']
60746,NJ,['SUN']
60747,NJ,['SUN']
60748,ID,['SUN']
60750,KS,['DFO']
60751,KS,['DFO']
60752,NJ,['SUN']
60753,MA,['SUN']
60754,MA,['SUN']
60755,NJ,['SUN']
60756,MA,['SUN']
60757,MA,['SUN']
60759,NJ,['SUN']
60760,CA,['MWH']
60761,NC,['SUN']
60762,NJ,['SUN']
60763,NJ,['SUN']
60764,CO,['SUN']
60765,NJ,['SUN']
60766,NJ,['SUN']
60768,AZ,['NG']
60769,NJ,['SUN']
60771,NJ,['SUN']
60772,NJ,['SUN']
60774,TX,['SUN']
60775,MA,['SUN']
60776,NJ,['SUN']
60777,CA,['SUN']
60778,NC,['SUN']
60779,NC,['SUN']
60781,NJ,['SUN']
60782,NC,['SUN']
60783,NC,['SUN']
60784,NC,['SUN']
60785,NV,"['SUN', 'GEO']"
60786,PA,['NG']
60787,NC,['SUN']
60788,FL,['SUN']
60789,TX,['SUN']
60790,CA,['SUN']
60791,CA,['SUN']
60792,NV,['LFG']
60795,MN,['SUN']
60796,MN,['SUN']
60797,IL,['NG']
60798,NC,['SUN']
60799,MA,['SUN']
60800,NC,['SUN']
60801,CO,['SUN']
60802,NJ,['SUN']
60803,NJ,['SUN']
60804,NJ,['SUN']
60805,NJ,['SUN']
60806,NJ,['SUN']
60807,KS,['WND']
60808,NJ,['SUN']
60809,NJ,['SUN']
60810,NJ,['SUN']
60813,CA,['SUN']
60814,AK,['WND']
60815,MA,"['MWH', 'SUN']"
60816,MA,['SUN']
60817,NY,['SUN']
60818,NY,['SUN']
60819,NY,['SUN']
60820,MD,['SUN']
60821,UT,['SUN']
60822,AZ,['SUN']
60823,NE,['SUN']
60824,CA,['SUN']
60825,CA,['SUN']
60826,CA,['SUN']
60827,AZ,['SUN']
60828,NC,['SUN']
60829,NC,['SUN']
60830,MN,['SUN']
60831,RI,['OBG']
60832,MN,['SUN']
60833,MN,['SUN']
60834,MN,['SUN']
60835,MN,['SUN']
60836,MN,['SUN']
60837,MN,['SUN']
60838,MN,['SUN']
60839,NJ,['SUN']
60840,NJ,['SUN']
60841,NJ,['SUN']
60842,NJ,['SUN']
60843,NJ,['SUN']
60844,CA,['SUN']
60846,CA,['SUN']
60847,MD,['SUN']
60848,PA,['SUN']
60849,MD,['SUN']
60850,NC,['SUN']
60851,MA,['SUN']
60852,MA,['SUN']
60853,MS,['SUN']
60854,MA,['SUN']
60855,MA,['SUN']
60856,TX,['WND']
60857,NJ,['SUN']
60858,MA,['SUN']
60859,TX,['SUN']
60860,VT,['SUN']
60861,CA,['SUN']
60863,KY,['SUN']
60864,IN,['SUN']
60865,MA,['WND']
60866,MA,['SUN']
60867,MA,['SUN']
60868,OR,['WAT']
60869,CA,['SUN']
60871,IL,['WND']
60873,IA,['WND']
60874,VT,['SUN']
60875,VT,['SUN']
60876,IA,['SUN']
60877,VT,['SUN']
60878,MA,['SUN']
60879,MA,['SUN']
60880,CT,['SUN']
60881,NC,['SUN']
60882,NC,['SUN']
60883,MI,['WND']
60884,NC,['SUN']
60885,NV,['SUN']
60886,UT,['SUN']
60887,WI,['SUN']
60888,WI,['SUN']
60889,WI,['SUN']
60890,WI,['SUN']
60891,WI,['SUN']
60892,WI,['SUN']
60893,WI,['SUN']
60894,WI,['SUN']
60895,WI,['SUN']
60896,ID,['SUN']
60897,ID,['SUN']
60898,ID,['SUN']
60899,ID,['SUN']
60900,ID,['SUN']
60901,TX,['WND']
60902,TX,['WND']
60903,MA,['NG']
60904,NY,['SUN']
60905,ND,['WND']
60906,MA,"['MWH', 'SUN']"
60907,IN,['WND']
60908,MA,['SUN']
60909,CT,['SUN']
60910,TX,['NG']
60911,IA,['WND']
60912,VT,['SUN']
60913,OH,['SUN']
60914,CA,['SUN']
60915,VA,['SUN']
60916,VA,['SUN']
60917,VA,['SUN']
60918,CA,['OBG']
60919,MN,['SUN']
60920,NC,['SUN']
60921,NC,['SUN']
60922,NC,['SUN']
60923,OH,['SUN']
60924,AR,['SUN']
60925,TX,['NG']
60926,LA,['NG']
60927,LA,['NG']
60928,LA,['NG']
60929,NC,['SUN']
60930,GA,['SUN']
60931,NE,['WND']
60932,NE,['WND']
60933,NJ,['NG']
60934,MN,['SUN']
60935,MN,['SUN']
60936,WI,['SUN']
60937,MN,['SUN']
60938,MN,['SUN']
60939,MN,['SUN']
60940,MN,['SUN']
60941,MN,['SUN']
60942,MN,['SUN']
60943,MN,['SUN']
60944,MN,['SUN']
60945,MI,['SUN']
60947,CA,['SUN']
60948,NC,['SUN']
60949,NC,['SUN']
60951,IA,['SUN']
60953,CA,['SUN']
60954,VT,['SUN']
60955,IA,['SUN']
60956,KS,['SUN']
60957,WI,['SUN']
60958,MN,['SUN']
60959,MA,['MWH']
60960,CA,"['DFO', 'OBG', 'NG']"
60961,NC,['SUN']
60962,MN,['SUN']
60964,AZ,['SUN']
60965,NC,['SUN']
60966,MN,['SUN']
60967,NY,['SUN']
60968,VA,['SUN']
60970,NC,['SUN']
60971,MN,['SUN']
60972,CA,['SUN']
60973,CA,['SUN']
60974,CA,['MWH']
60975,CA,['SUN']
60976,OR,['SUN']
60977,MN,['SUN']
60978,CA,['SUN']
60979,CA,['SUN']
60980,NC,['SUN']
60981,CA,['SUN']
60982,NC,['SUN']
60983,TX,['WND']
60984,CA,['SUN']
60985,PA,['SUN']
60986,MA,['SUN']
60987,TX,['WND']
60988,CA,['WAT']
60989,TX,['SUN']
60990,NJ,['SUN']
60991,NM,['WND']
60992,NC,['SUN']
60993,SC,['SUN']
60994,NJ,['SUN']
60995,CA,['SUN']
60996,AZ,"['MWH', 'SUN']"
60997,NC,['SUN']
60998,NC,['SUN']
60999,KS,['WND']
61000,GA,['WAT']
61001,TX,['WND']
61002,RI,['WND']
61003,NY,['SUN']
61004,OH,['WND']
61005,OH,['WND']
61006,CA,['SUN']
61007,MA,['SUN']
61008,MA,['SUN']
61009,MA,['SUN']
61010,MA,['SUN']
61011,NC,['SUN']
61012,NY,['LFG']
61013,CA,['SUN']
61015,NY,['SUN']
61016,MA,['SUN']
61017,MA,['SUN']
61018,MA,['SUN']
61019,NC,['SUN']
61020,FL,['SUN']
61021,FL,['SUN']
61022,FL,['SUN']
61023,VA,['SUN']
61024,FL,['SUN']
61025,NY,['DFO']
61026,NY,['DFO']
61027,CA,"['OG', 'NG']"
61028,PA,['NG']
61029,FL,['SUN']
61030,NY,['SUN']
61031,NC,['SUN']
61032,TX,['WND']
61033,NE,['WND']
61035,PA,['NG']
61037,VT,['SUN']
61038,VT,['SUN']
61039,VT,['WND']
61040,CO,['WND']
61041,NY,['WND']
61042,NY,['SUN']
61043,NY,['SUN']
61044,NM,['WND']
61045,WA,['WND']
61046,SD,['WND']
61047,SD,['WND']
61048,OR,['SUN']
61049,TX,['SUN']
61050,FL,['SUN']
61051,FL,['SUN']
61052,FL,['SUN']
61053,IN,['SUN']
61054,IN,['SUN']
61055,VA,['SUN']
61056,NE,['WND']
61057,IA,['WND']
61058,MN,['SUN']
61059,MN,['SUN']
61060,MN,['SUN']
61061,MT,['WAT']
61066,CA,['WND']
61067,CA,['WND']
61068,HI,"['MWH', 'SUN']"
61069,MA,['SUN']
61070,IA,['WND']
61071,IA,['WND']
61072,MN,['SUN']
61073,NJ,['SUN']
61074,NJ,['SUN']
61075,ID,['NUC']
61076,OH,['DFO']
61077,IA,['WND']
61078,IA,['WND']
61079,IA,['WND']
61080,FL,['NG']
61084,NV,['SUN']
61085,NC,['SUN']
61086,NC,['SUN']
61087,NC,['SUN']
61088,NC,['SUN']
61089,NC,['SUN']
61090,NC,['SUN']
61091,NC,['SUN']
61092,MO,['SUN']
61093,NC,['SUN']
61094,NC,['SUN']
61095,NC,['SUN']
61096,NC,['SUN']
61097,MA,['SUN']
61098,NV,['SUN']
61099,HI,['SUN']
61100,ND,['WND']
61101,HI,['SUN']
61103,NY,['SUN']
61104,AZ,['SUN']
61106,MI,['WND']
61107,CA,['MWH']
61108,MT,['WND']
61111,VA,['WND']
61115,CA,['SUN']
61116,CA,['SUN']
61117,CA,['SUN']
61118,CA,['SUN']
61119,UT,['SUN']
61120,UT,['SUN']
61121,UT,['SUN']
61124,VT,['SUN']
61125,VT,['SUN']
61126,VA,['SUN']
61127,NC,['SUN']
61128,NC,['SUN']
61129,NC,['SUN']
61131,NC,['SUN']
61134,NC,['SUN']
61135,MO,['SUN']
61138,MN,['SUN']
61139,MN,['SUN']
61140,MN,['SUN']
61141,MN,['SUN']
61142,MN,['SUN']
61144,SD,['NG']
61145,OH,['LFG']
61152,CA,['SUN']
61153,CA,['NG']
61154,CA,['NG']
61155,MT,['WND']
61156,NC,['SUN']
61157,NC,['SUN']
61158,NC,['SUN']
61159,NE,['WND']
61160,NC,['SUN']
61161,IL,['WND']
61162,NJ,['SUN']
61163,MA,['SUN']
61164,MA,['SUN']
61165,NM,['SUN']
61166,AK,['WAT']
61167,CA,['SUN']
61168,CA,"['MWH', 'SUN']"
61169,CA,"['MWH', 'SUN']"
61170,UT,['SUN']
61172,HI,['SUN']
61173,FL,['SUN']
61174,MN,['SUN']
61175,MN,['SUN']
61176,MN,['SUN']
61177,MN,['SUN']
61178,MN,['SUN']
61179,MN,['SUN']
61180,MN,['SUN']
61181,MN,['SUN']
61182,MN,['SUN']
61183,MN,['SUN']
61185,MD,['SUN']
61186,MA,"['MWH', 'NG']"
61187,NC,['SUN']
61189,CO,['WAT']
61190,CO,['WAT']
61191,CO,['WAT']
61192,IL,['SUN']
61193,NV,['SUN']
61194,NC,['SUN']
61195,NC,['SUN']
61196,NC,['SUN']
61197,AZ,['MWH']
61198,PA,['SUN']
61199,AZ,['SUN']
61200,OR,['SUN']
61201,OR,['SUN']
61202,CA,['SUN']
61203,MN,['SUN']
61204,CA,['MWH']
61205,TX,['SUN']
61206,DE,['SUN']
61207,NY,['WAT']
61208,MS,['SUN']
61209,CA,['SUN']
61210,NY,['SUN']
61211,TN,['SUN']
61212,TX,['WND']
61213,GA,['WDS']
61214,IN,['WND']
61215,CA,['SUN']
61216,CA,['SUN']
61217,ID,['WAT']
61218,NC,['SUN']
61219,NC,['SUN']
61220,NC,['SUN']
61221,OK,['WND']
61222,CA,['WND']
61223,MO,['SUN']
61224,NJ,['SUN']
61237,MA,['SUN']
61238,NY,"['DFO', 'NG']"
61239,CT,"['DFO', nan, 'NG']"
61240,NC,['NG']
61241,TX,['NG']
61242,TX,['NG']
61243,MA,['SUN']
61244,MA,['SUN']
61245,MA,['SUN']
61246,FL,['SUN']
61247,FL,['SUN']
61248,NJ,['SUN']
61249,CA,['SUN']
61250,CA,['SUN']
61255,NC,['SUN']
61256,NC,['SUN']
61257,NC,['SUN']
61258,NC,['SUN']
61259,NC,['SUN']
61260,NC,['SUN']
61261,OK,['WND']
61262,AR,['SUN']
61263,PA,['NG']
61264,CA,['SUN']
61265,CA,['SUN']
61266,IN,['DFO']
61267,IN,['DFO']
61268,AZ,['SUN']
61269,OK,['WND']
61270,OK,['WND']
61271,NC,['SUN']
61272,AZ,['SUN']
61274,NC,['SUN']
61275,NC,['SUN']
61276,NC,['SUN']
61277,NC,['SUN']
61278,NC,['SUN']
61279,NC,['SUN']
61280,NC,['SUN']
61281,OR,['SUN']
61282,MD,"['DFO', 'NG']"
61283,NC,['SUN']
61284,NC,['SUN']
61285,CA,['SUN']
61286,PA,['NG']
61287,NC,['SUN']
61288,NC,['SUN']
61289,MT,['SUN']
61290,MT,['SUN']
61291,MT,['SUN']
61292,NC,['SUN']
61294,MA,['SUN']
61295,MA,['SUN']
61296,MA,['SUN']
61297,MA,['SUN']
61298,MA,['SUN']
61299,MA,['SUN']
61300,PA,['NG']
61301,PA,['NG']
61302,PA,['NG']
61303,IN,['WND']
61304,PA,['NG']
61305,PA,['NG']
61306,PA,['NG']
61307,MA,['SUN']
61308,MA,['SUN']
61309,TX,['SUN']
61310,KY,['SUN']
61311,KY,['SUN']
61312,KY,['SUN']
61313,KS,['SUN']
61314,CO,['SUN']
61315,MA,['SUN']
61316,MO,['SUN']
61318,VA,['SUN']
61319,CA,['SUN']
61320,MD,['SUN']
61321,MD,['SUN']
61322,OH,"['OG', 'NG']"
61323,SC,['SUN']
61324,SC,['SUN']
61325,SC,['SUN']
61326,SC,['SUN']
61327,SC,['SUN']
61328,MN,['SUN']
61329,MN,['SUN']
61330,OH,['WND']
61331,NY,"['DFO', 'NG']"
61332,TN,['SUN']
61333,IN,['SUN']
61334,IN,"['MWH', 'SUN']"
61335,MT,['SUN']
61336,MT,['SUN']
61337,MT,['SUN']
61338,OR,['SUN']
61339,CA,['SUN']
61340,VT,['SUN']
61341,MA,['SUN']
61342,MA,['SUN']
61343,TX,['WND']
61344,IL,['WND']
61345,OR,['SUN']
61346,TX,['SUN']
61347,NC,['SUN']
61348,CA,['SUN']
61349,CA,['SUN']
61350,MA,['SUN']
61351,NC,['SUN']
61352,NC,['SUN']
61353,CA,['SUN']
61354,NJ,['SUN']
61355,TX,['WAT']
61356,OH,['WND']
61357,MN,['WND']
61358,MD,['SUN']
61359,NJ,['SUN']
61360,NJ,['SUN']
61362,TX,['MWH']
61363,MN,['SUN']
61364,HI,"['OBL', 'OBS']"
61365,CA,['MWH']
61366,CA,['MWH']
61367,MA,['SUN']
61368,TX,['SUN']
61369,WY,['SUN']
61370,TX,['SUN']
61371,MA,['SUN']
61373,MA,['SUN']
61374,VA,['SUN']
61375,VA,['SUN']
61376,NY,['SUN']
61377,CA,['SUN']
61378,NY,"['DFO', 'NG']"
61379,MN,['SUN']
61380,MN,['SUN']
61381,MN,['SUN']
61382,MN,['SUN']
61383,MN,['SUN']
61384,MN,['SUN']
61385,GA,"['LFG', 'NG']"
61386,GA,['LFG']
61387,GA,['LFG']
61388,FL,['SUN']
61389,NY,['SUN']
61390,CA,['MWH']
61391,MI,['NG']
61392,MI,['NG']
61393,WY,['WND']
61394,WY,['WND']
61395,WY,['WND']
61396,WY,['WND']
61397,GA,['SUN']
61398,CT,['SUN']
61399,MA,['SUN']
61402,TX,['WND']
61403,NC,['SUN']
61404,NC,['SUN']
61405,NC,['SUN']
61406,VA,['SUN']
61407,NE,['WND']
61408,CT,['SUN']
61409,TX,['SUN']
61410,TX,['SUN']
61411,TX,['SUN']
61412,TN,['SUN']
61413,NY,['DFO']
61414,NY,['DFO']
61415,MA,['SUN']
61416,NY,['DFO']
61417,TX,['WND']
61418,CA,['SUN']
61419,CA,['SUN']
61420,CA,['SUN']
61421,CA,['SUN']
61422,VA,['SUN']
61423,OR,['SUN']
61424,OR,['SUN']
61425,CO,['SUN']
61426,MN,['SUN']
61427,MN,['SUN']
61428,MN,['SUN']
61429,MA,['SUN']
61430,OR,['SUN']
61431,CA,['MWH']
61432,SC,['SUN']
61433,SC,['SUN']
61434,SC,['SUN']
61435,MI,['SUN']
61436,OH,['SUN']
61437,OH,['SUN']
61438,OH,['SUN']
61439,CO,"['MWH', 'SUN']"
61441,GA,['SUN']
61442,CA,['WND']
61443,CA,['WND']
61444,CA,['WND']
61445,CA,['SUN']
61446,CA,['SUN']
61447,CA,['SUN']
61448,CA,['SUN']
61449,CA,['SUN']
61450,MO,['SUN']
61451,MN,['SUN']
61452,MN,['SUN']
61453,MN,['SUN']
61454,MN,['SUN']
61455,MN,['SUN']
61456,MN,['SUN']
61457,VA,['SUN']
61458,VA,['SUN']
61459,GA,['SUN']
61460,ME,['SUN']
61461,RI,['SUN']
61462,CO,['SUN']
61463,CA,['SUN']
61464,CA,['DFO']
61465,MD,['SUN']
61466,NJ,['SUN']
61467,NE,['SUN']
61468,GA,['SUN']
61469,NY,['SUN']
61470,NY,['SUN']
61471,NY,['SUN']
61472,CO,['SUN']
61473,NJ,"['MWH', 'SUN']"
61474,CA,['DFO']
61475,CA,['DFO']
61476,CA,['DFO']
61478,MN,['SUN']
61482,CA,['DFO']
61483,MN,['SUN']
61484,MN,['SUN']
61485,MN,['SUN']
61486,MN,['SUN']
61487,NY,['SUN']
61488,NY,"['DFO', 'NG']"
61489,SC,['SUN']
61490,SC,['SUN']
61491,NC,['SUN']
61493,TX,['SUN']
61494,MN,['SUN']
61495,MN,['SUN']
61496,OR,['SUN']
61497,OR,['SUN']
61498,SC,['SUN']
61499,RI,['SUN']
61500,MN,['SUN']
61501,CA,['OBG']
61502,CA,['OBG']
61503,CA,['OBG']
61504,MN,['SUN']
61505,MN,['SUN']
61506,MN,['SUN']
61507,NJ,['SUN']
61508,UT,['NG']
61509,NY,['SUN']
61510,NY,['SUN']
61511,NE,['WND']
61512,NC,['SUN']
61513,TX,['SUN']
61514,TX,['SUN']
61515,NJ,['SUN']
61516,MN,['SUN']
61517,CT,['SUN']
61518,MA,['SUN']
61519,MD,['SUN']
61520,NC,['SUN']
61521,SC,['SUN']
