year,gen,plant_name,lat,lon,fuel
2012  ,1124476.345,Virginia City Hybrid Energy Center ,36.916389,-82.338055,BIT
2013  ,3549750.563,Virginia City Hybrid Energy Center ,36.916389,-82.338055,BIT
2014  ,3465887.997,Virginia City Hybrid Energy Center ,36.916389,-82.338055,BIT
2016  ,3273817.047,Virginia City Hybrid Energy Center ,36.916389,-82.338055,BIT
2017  ,3106084.827,Virginia City Hybrid Energy Center ,36.916389,-82.338055,BIT
2018  ,2736100.429,Virginia City Hybrid Energy Center ,36.916389,-82.338055,BIT
2019  ,982824.133,Virginia City Hybrid Energy Center ,36.916389,-82.338055,BIT
2012  ,343.421,Virginia City Hybrid Energy Center ,36.916389,-82.338055,WDS
2013  ,16900.326,Virginia City Hybrid Energy Center ,36.916389,-82.338055,WDS
2014  ,62452.012,Virginia City Hybrid Energy Center ,36.916389,-82.338055,WDS
2016  ,225789.855,Virginia City Hybrid Energy Center ,36.916389,-82.338055,WDS
2017  ,219062.373,Virginia City Hybrid Energy Center ,36.916389,-82.338055,WDS
2018  ,210023.741,Virginia City Hybrid Energy Center ,36.916389,-82.338055,WDS
2019  ,192033.064,Virginia City Hybrid Energy Center ,36.916389,-82.338055,WDS
2002  ,302.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2003  ,356.719,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2004  ,12.21432,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2005  ,325.391,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2006  ,1.92199,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2007  ,276.477,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2008  ,92.728,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2009  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2010  ,78.026,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2011  ,318.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2012  ,111.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2013  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2014  ,56.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2015  ,260.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2016  ,94.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2017  ,159.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2018  ,495.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,DFO
2002  ,0.999,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2003  ,54.882,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2004  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2005  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2006  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2007  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2008  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2009  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2010  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2011  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2012  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2013  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2014  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2015  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2016  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2017  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2018  ,0.0,Boydton Plank Road Cogen Plant ,37.193584,-77.467185,NG
2017  ,19745.0,"Southampton Solar, LLC ",36.614,-77.166,SUN
2018  ,207258.0,"Southampton Solar, LLC ",36.614,-77.166,SUN
2019  ,223874.0,"Southampton Solar, LLC ",36.614,-77.166,SUN
2017  ,1779.0,Correctional Solar LLC ,37.471464,-76.856859,SUN
2018  ,33266.0,Correctional Solar LLC ,37.471464,-76.856859,SUN
2017  ,2361.0,Sappony Solar LLC ,36.940529,-77.41776,SUN
2018  ,39067.0,Sappony Solar LLC ,36.940529,-77.41776,SUN
2001  ,92858.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2002  ,28182.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2003  ,11634.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2004  ,1279.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2005  ,104866.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2006  ,153294.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2007  ,210484.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2008  ,123877.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2009  ,38495.98,Wolf Hills Energy ,36.6644,-82.1044,NG
2010  ,57580.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2011  ,44364.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2012  ,56476.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2013  ,45513.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2014  ,50519.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2015  ,103963.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2016  ,100688.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2017  ,108396.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2018  ,109393.0,Wolf Hills Energy ,36.6644,-82.1044,NG
2017  ,1759.0,Buckingham Solar LLC ,37.502944,-78.379237,SUN
2018  ,30511.0,Buckingham Solar LLC ,37.502944,-78.379237,SUN
2005  ,3920.001,Coleman Falls ,37.5035,-79.3006,WAT
2006  ,1813.999,Coleman Falls ,37.5035,-79.3006,WAT
2007  ,2486.0,Coleman Falls ,37.5035,-79.3006,WAT
2008  ,3780.0,Coleman Falls ,37.5035,-79.3006,WAT
2009  ,4078.0,Coleman Falls ,37.5035,-79.3006,WAT
2010  ,5100.0,Coleman Falls ,37.5035,-79.3006,WAT
2011  ,4900.0,Coleman Falls ,37.5035,-79.3006,WAT
2012  ,5290.0,Coleman Falls ,37.5035,-79.3006,WAT
2013  ,4610.0,Coleman Falls ,37.5035,-79.3006,WAT
2014  ,4869.0,Coleman Falls ,37.5035,-79.3006,WAT
2015  ,5724.0,Coleman Falls ,37.5035,-79.3006,WAT
2016  ,5234.0,Coleman Falls ,37.5035,-79.3006,WAT
2017  ,0.0,Coleman Falls ,37.5035,-79.3006,WAT
2018  ,0.0,Coleman Falls ,37.5035,-79.3006,WAT
2019  ,0.0,Coleman Falls ,37.5035,-79.3006,WAT
2005  ,9315.001,Holcomb Rock ,37.5035,-79.3006,WAT
2006  ,4189.999,Holcomb Rock ,37.5035,-79.3006,WAT
2007  ,3729.001,Holcomb Rock ,37.5035,-79.3006,WAT
2008  ,5130.0,Holcomb Rock ,37.5035,-79.3006,WAT
2009  ,5750.0,Holcomb Rock ,37.5035,-79.3006,WAT
2010  ,6700.0,Holcomb Rock ,37.5035,-79.3006,WAT
2011  ,5800.0,Holcomb Rock ,37.5035,-79.3006,WAT
2012  ,6700.0,Holcomb Rock ,37.5035,-79.3006,WAT
2013  ,512.0,Holcomb Rock ,37.5035,-79.3006,WAT
2014  ,5418.0,Holcomb Rock ,37.5035,-79.3006,WAT
2015  ,6472.0,Holcomb Rock ,37.5035,-79.3006,WAT
2016  ,3424.0,Holcomb Rock ,37.5035,-79.3006,WAT
2017  ,0.0,Holcomb Rock ,37.5035,-79.3006,WAT
2018  ,0.0,Holcomb Rock ,37.5035,-79.3006,WAT
2019  ,0.0,Holcomb Rock ,37.5035,-79.3006,WAT
2002  ,22085.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2003  ,22018.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2004  ,22004.004,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2005  ,22465.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2006  ,21714.002,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2007  ,20711.999,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2008  ,22272.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2009  ,22785.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2010  ,22861.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2011  ,18447.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2012  ,22796.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2013  ,20808.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2014  ,22437.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2015  ,22847.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2016  ,21468.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2017  ,21942.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2018  ,19024.0,Suffolk Energy Partners LP ,36.7589,-76.4961,LFG
2001  ,4030.0,Emporia ,36.696,-77.56,WAT
2002  ,4353.999,Emporia ,36.696,-77.56,WAT
2003  ,9368.999,Emporia ,36.696,-77.56,WAT
2004  ,9659.001,Emporia ,36.696,-77.56,WAT
2005  ,6777.001,Emporia ,36.696,-77.56,WAT
2006  ,6422.999,Emporia ,36.696,-77.56,WAT
2007  ,5455.997,Emporia ,36.696,-77.56,WAT
2008  ,4037.0,Emporia ,36.696,-77.56,WAT
2009  ,6194.0,Emporia ,36.696,-77.56,WAT
2010  ,5910.0,Emporia ,36.696,-77.56,WAT
2011  ,5011.0,Emporia ,36.696,-77.56,WAT
2012  ,4069.0,Emporia ,36.696,-77.56,WAT
2013  ,6805.26,Emporia ,36.696,-77.56,WAT
2014  ,7651.71,Emporia ,36.696,-77.56,WAT
2015  ,7356.0,Emporia ,36.696,-77.56,WAT
2016  ,7636.0,Emporia ,36.696,-77.56,WAT
2017  ,5069.0,Emporia ,36.696,-77.56,WAT
2018  ,5479.0,Emporia ,36.696,-77.56,WAT
