year,gen,unit,lat,lon,fuel,plantCode,plantName,plantState,plantCounty,opYear,retYear,pMover,tech
2013  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,2106.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,2186.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,1677.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,641.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,6334.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,12.648,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,161.117,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,266.48,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,182.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,102.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,220.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,94.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,82.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,619.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,139.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,1599.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,2639.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,1143.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,2106.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,2186.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,1677.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,641.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,6334.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,12.648,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,161.117,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,266.48,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,182.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,102.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,220.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,94.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,82.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,619.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,139.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,1599.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,2639.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,1143.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,2106.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,2186.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,1677.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,641.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,6334.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,12.648,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,161.117,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,266.48,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,182.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,102.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,220.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,94.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,82.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,619.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,139.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,1599.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,2639.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,1143.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,2106.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,2186.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,1677.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,641.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,6334.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,12.648,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,161.117,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,266.48,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,182.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,102.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,220.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,94.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,82.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,619.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,139.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,1599.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,2639.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,1143.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,2106.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,2186.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,1677.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,641.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,6334.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,12.648,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,161.117,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,266.48,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,182.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,102.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,220.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,94.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,82.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,619.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,139.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,1599.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,2639.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,1143.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,2106.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,2186.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,1677.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,641.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,6334.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,12.648,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,161.117,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,266.48,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,182.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,102.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,220.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,94.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,82.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,619.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,139.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,1599.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2011  ,2639.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2012  ,1143.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2013  ,0.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2014  ,2106.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2015  ,2186.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2016  ,1677.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2017  ,641.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2018  ,6334.0,MMBtu,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2007  ,12.648,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2008  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2009  ,0.0,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
2010  ,161.117,MWh,37.7036,-77.6639,DFO,56692,Rockville 1 & 2,VA,Goochland,1995,9999,IC,Petroleum Liquids
